Order_ID,Product_ID,Customer_ID,UnitsSold,DiscountApplied,ShippingCost,TotalOrderValue
ae46241d-1be9-42f6-bcc3-74c4697555e1,f0107619-6d05-4362-8472-137e4fc41cbd,eef204c8-8811-4692-a45b-484e1f27c21f,20,0.2,34.98,956.45
c894b150-7b0b-4193-a37e-6e4d5ab8f00a,855ac718-690b-4628-b1d6-c1a1e730a242,0dc4b973-c490-46aa-9275-87b1f27194f3,3,0.12,33.41,145.16
8bb6a3d3-e9c9-4cad-b012-f425c237d92b,67c95631-2601-4c90-b3ea-348a5a707d07,82bf6211-ac91-4eff-b24e-d2bb7dce0a7f,32,0.14,18.08,2019.91
57b1dc7a-6a2a-48cd-8aec-36baa02bd17f,0dc439c5-65d8-4dbf-9b0e-33c14aa5bd27,c2337327-ad86-4ff4-b7c5-28f4fb9a67e7,25,0.09,33.56,608.4
cb6ad160-4ba0-459c-a42a-f019cf4c3d57,d78433bc-bfd0-4b85-b1d4-0d220411a040,aaa09ac4-cf08-4a70-a73c-49253e062a09,9,0.08,43.88,453.81
3da982b1-9933-4c48-ad8b-5e9ce9c52b46,21871797-9de6-48cf-92f5-570e20605313,b47f38d9-1615-4b32-8ae3-11cd2a7f708a,28,0.23,9.55,551.39
040aa0d8-d2d6-4df5-b89e-0672ae661c3c,fe899d86-2ff2-4669-b0e7-26e728d50dce,b360655c-66d0-44d0-8852-055a518ce115,26,0.07,16.88,1706.97
9776dd3f-d41d-4f10-8f85-f9bf4c681f1d,c279a871-e217-4158-b543-c7f2fc216c70,8d776ecc-776b-45af-a360-ebfa5e25bb37,40,0.05,29.08,985.82
1404ffce-5efc-4f42-b41f-e5397e873b58,ca02c132-6d83-4110-b7e7-700d04ea8611,60a6408e-3116-446a-b9e9-2e4b8da63eaa,38,0.15,16.4,428.98
33070bf8-3fbf-44d4-afe9-700f17208cb5,876f073e-de88-4495-989b-2e1e45780dc3,ffc1e4c7-975d-4c34-80ae-94345de6213c,49,0.0,42.82,2372.63
654087ef-f313-40dd-bf31-8622a1c7d42f,7e42fc7e-3c88-4ecb-87d2-55588873fce4,ed6f4854-0c3c-4d30-86b8-6926ff11209b,17,0.26,47.59,872.23
9ab7376d-e3d4-44e5-8c28-17ac2f9cb845,aa616f93-90b1-48d2-ad8f-c8959c5aa66f,2d8dc803-1822-4bed-9fd5-573aef3d713c,38,0.2,45.04,3122.33
afd8037d-b392-48a9-8dc3-086f5fe613f3,4890df61-34e0-40b3-8571-afa19dd9eee5,20e7b287-cebe-4b6e-a8a6-a9c9ec35cb03,39,0.09,17.91,1889.96
5a429f0d-cc8f-4983-ac8d-f64731769ba8,e28cfdfa-b629-4608-a224-bc9d822d0b39,ecd871a3-506d-4dc8-b0df-1387b69d1f44,14,0.13,48.09,729.96
e287a7ef-ea0a-4781-b8bd-29a84f73b72a,b4a4ebd0-066b-494f-814f-ca5c5660aa75,0d9d139e-c015-42ec-a527-85fb632e928e,35,0.14,8.3,856.07
ea052ebb-c931-4ebe-ad31-8130e2abb51b,39816b3f-7867-4666-8c42-770f9a0fdb0b,574f993b-8b57-45c8-bdbd-a3cc5889573a,13,0.27,19.99,299.3
7047cdbf-e9bc-46de-8bae-c86fb7ac06e0,1df2c9c4-2ee7-42ee-b33e-d942a545515f,ce1431dc-ae3c-4b37-b62f-6d9d1a9d5303,13,0.19,33.13,414.28
eb9b45d4-2d0d-42f1-97ee-c01918805078,8ce66d17-bc5a-4a47-ae68-d81880236e18,f7f384ee-e5f1-428e-96cd-581ff8de3d26,31,0.06,37.8,1849.54
51edc04e-4e62-400b-adf7-1ea3b8d0c697,84e8b420-08f3-46fd-9b4f-eb5ff83809ef,5f2225e4-ecb4-457e-8fb5-139ae37d709b,24,0.19,10.75,1447.6
9692a944-1fdd-42ef-9bab-d0c4ac612bd7,0ef4ddff-c278-40c0-8cae-f03df3506c47,5b65ebee-bd1e-4ece-bbc5-ea28e011b94e,38,0.22,44.57,538.51
c6861572-44f6-4681-8edd-1876e8c9e7fc,16f70a4b-a7db-4ca1-bd94-986672c35993,1a6ca8c2-e7e9-483e-8a67-224faebe39a7,48,0.07,23.84,2991.06
f69b39d0-040d-481e-8abe-724dc443c3eb,c2f3d9b5-919c-4b9e-a3fa-6145240bc6d1,e5becb93-a1ce-4df4-97fd-5faa3f44e715,19,0.21,40.73,530.08
924aefd3-2753-49e0-9719-6a6612bb3bef,b49c8700-ccf0-43b5-aece-127d0cab06d4,5fd87f61-c6ef-41f7-9cf4-e9636544ac3b,20,0.14,39.27,1267.89
989d0027-a29e-49f8-9c31-4538a664a211,2a9b6221-1a97-4237-883c-cf3418a91e1e,acb7758e-7e57-4e9e-a616-a3d9913e34b3,45,0.09,40.73,2436.15
55ad544e-db64-473c-9f05-402420d53e28,bf437b08-a208-4f19-8ac6-523f110b15d5,0f7afa10-52e5-4be2-b648-404b8b017974,2,0.13,39.35,103.91
346ab4b1-b677-409e-8cd9-0c2287dc6b41,2add7d3d-6d4c-4f98-bc61-514d13725af9,c81d5672-0482-4329-bfbf-6b22ca402592,17,0.26,18.42,1329.24
9fc3e8eb-6780-419a-acc7-2973a944047e,b465d249-1ff7-4a8f-8b0e-71f61d0ba297,2e8cbc6e-78c6-4101-9e59-c1c91ce2bc80,18,0.03,35.17,918.77
787cdc74-bb06-4ff0-9e33-af98e8345019,8b8b968e-e8d2-4d1f-b5fe-21aaa89b3d9b,4c8f6e5e-6941-4503-983a-3c06da122716,1,0.19,46.17,93.74
55646ff7-e13d-422e-b258-bd84857172aa,091c27e7-ea8e-465f-bf9e-3f9bef89cbb9,2326a386-82ca-4ca0-9276-1bd4c53a8940,24,0.08,21.21,1832.16
ae46241d-1be9-42f6-bcc3-74c4697555e1,618ad68d-1bbe-4c74-b733-e02cbf9f7585,47841e17-f671-4400-93da-8886d26b1f2b,45,0.24,45.35,679.42
d9ed080b-62a6-4e04-9fb7-d53e035898a1,22448f36-6ef8-430b-9f26-44f7ff2024d2,48d8c77a-8094-4198-b9f1-d494b523cd7c,46,0.08,20.91,4069.7
c2a593ca-a787-4919-a92d-829aa2cf3cfd,1a1918c0-b192-4bbd-801b-143e87bd8a04,9fcfa939-2503-4363-b5f3-5bb881dd625b,15,0.21,44.37,1071.24
ca77c7d9-996d-47f1-b65c-4a656cee15a9,be61e1d8-1ade-4e47-acc2-b823b3bcfbdf,b72b65d6-653d-45cd-9dbd-6492001fbc68,4,0.13,18.29,56.22
bbc4fd66-4f44-4dbd-a41e-4181004772eb,1ab7e48d-6f73-4563-9642-827f92e6f584,d7491b19-b9e3-45ed-915a-23da3a208a4e,17,0.01,29.81,1287.76
25f7cff7-c413-4418-bfc9-eeae81d4f799,09557689-0dce-4b97-bb4c-d2e2914bcc34,840dfb56-c5e4-4116-b3e0-ac624683a0f6,34,0.02,26.04,3363.81
eb6cf7aa-137b-4402-aea5-9c67743d3018,53b38d3d-6796-4731-8495-ccb693635b2a,39a0abad-341b-493f-ba12-9743bf4600f2,1,0.23,32.86,95.73
282d1d44-c030-47ae-b88e-2901de113723,fd20a571-1104-42b8-b057-26a52592853c,9f11f15e-ae25-44fc-8926-a0961c9fcc41,26,0.15,36.78,492.18
44e04500-99c4-4ce7-b9cc-5af3d2550d8d,0d211ac5-1a44-42c6-9bba-d92d2116093a,553a88fa-e641-4344-8576-cc3d343cf579,17,0.27,10.63,230.52
c16f4ccb-eeca-4a66-9d7e-895abc517bfc,4329e221-22f5-473e-8b34-941d2b086525,45ad338d-c143-4737-9469-a61437df41e5,12,0.09,6.07,212.97
ce202b78-937b-4667-8a5b-f2b588795aaa,bf437b08-a208-4f19-8ac6-523f110b15d5,910b8245-ad11-4a14-abef-fe26c1e57cb8,8,0.08,5.59,473.92
1881d4c0-4c22-419c-91ea-4f7fb8f15b27,1d4fd3b5-ea31-4e02-8992-6be0ae477fc1,3f4d4e04-f3e3-4ac2-a493-1ae7f7c7df00,26,0.0,45.6,2534.48
81f756b1-7c67-49db-90b2-7f74ebaf8ab5,d40f6c96-68b2-4944-b675-d9667416d927,61a12ed5-1969-4f59-a4e9-46fa94b9b20c,21,0.03,49.02,978.66
fa98c4d3-bb14-42d7-821c-12d1cf2b782e,2e74924b-4218-493b-a48c-95bd4d4c7460,d019836b-a793-4978-884b-fd78f0a7568c,16,0.09,24.08,223.41
d8e8b9f2-6990-4c38-bbfa-bda5bca73dd7,aae623a8-786d-461c-a8b3-26e78869f1dc,ec6ceaa6-5d3e-4394-8199-5628f4c15729,20,0.1,13.28,709.64
f379d968-85b2-4837-8e1d-5a3b1e06e4c2,3707e8d7-25c6-47c6-83de-85b3bae6452f,c758ced2-58b3-4d5e-b6ef-37f142947b24,46,0.09,30.94,1590.61
c07f2a29-f290-4c94-a89e-9937974356f5,df42a79d-bddb-4a06-b691-f9db6fb7fabc,e16cb0a3-c67a-4b32-ae51-8108c5d7a8a8,23,0.27,42.68,257.73
a3b1d13d-3559-4d4d-b5da-f7ddcd46db47,148cf4f2-a0e5-4228-a703-d445b91abca6,6fe80177-efcc-44e0-a38f-701cbbc94b3a,20,0.05,17.1,273.21
b9c53ecd-f957-4f32-aab0-8f5695a67949,5ce238e3-f09c-44a3-bc0f-3fdee48c823c,71bc5035-b73a-43ac-9151-bb28d50d789c,27,0.05,37.1,2457.5
eb6cf7aa-137b-4402-aea5-9c67743d3018,8aee713d-b5f2-48c0-a26f-7a32f016c4b7,d67e7ebe-c94b-41c7-9fb1-8f3761b57eec,31,0.26,6.39,1486.84
b5cfce29-ccf8-41dc-8665-4e4ec577fada,6e2ad658-65e0-47db-8cd6-3beaaf727d04,2a802a1c-0d94-4291-b696-2524d376e1b4,23,0.01,25.53,1184.36
47be8c53-c05e-42da-a678-9a4afc2b2fac,a528d08d-66d6-44fe-b742-2bd9af798241,8d776ecc-776b-45af-a360-ebfa5e25bb37,24,0.12,10.29,2193.22
cc0552ac-671f-4ee7-968b-fb6ff31b0322,009c1620-ff7c-44a3-9159-198f8a6f0498,98303ba9-5a6c-442b-97ca-4d1f83146b3d,23,0.13,34.51,2093.2
3a376f07-7eb5-41cc-8075-8a36bccc336f,a0a19540-9dbb-4082-9a51-0d2c4dff3c43,8ae86f89-43ec-494d-93a8-21002a5343e6,48,0.26,14.94,4533.48
6e082b7b-278f-46f1-a381-b6294b0ae5a3,e183af58-4f84-4bf5-a072-dd39f3c44d25,db316d6c-ba7a-4368-b09c-1687e8597022,11,0.2,39.11,514.85
64b7de74-cfb6-4355-a453-3a30911328db,581740d9-240d-4096-9e79-9f280daecaf3,48895dff-dbae-4ce1-847f-863b45a1c240,35,0.14,10.48,3262.75
c41e0a96-ec19-41c5-8548-582712a6b89d,c9ac3a3f-a4d5-4c03-bd5a-f3bc244aec5c,0d1e56f8-f9e3-405d-906e-3d45d3b2e451,50,0.06,29.18,673.61
81961915-5253-4908-8eb6-c8c8c41524f4,0d58b930-dbfb-49aa-9488-bc4c9b8cf21c,e6cf5503-022a-4cb0-b9d1-dc2eea44e5ca,35,0.04,29.61,544.4
d193928a-d7af-44a6-b28d-e16c5f36d0e8,89ee4067-47b4-4b6c-b15a-ec4cb10f6363,c9b4b4fd-4305-4553-bf1f-c9a07028a695,29,0.26,23.37,2168.16
759b0c59-4750-4690-87ca-e088729946bd,72c907a6-684b-4b9f-bb1a-86592f490f51,e567ca07-db21-4b92-b75e-cdb4f4567fa3,16,0.02,13.11,1416.94
ff7c8353-8585-41e7-912d-65b5620e2158,276a278a-5cf3-47b4-815e-70f57aae004e,5809fb0a-7cc7-497b-853b-7b121515c059,10,0.07,20.55,388.71
842b3339-3084-4b74-9cb3-64001bded25d,46533548-e583-49df-8e33-392c9289e349,20b13161-db78-40b5-b78a-7127345a03c7,9,0.3,40.68,288.11
44c4a151-3b81-4e8f-9f72-44f678448d11,7f1e91d4-73dd-4e72-9380-2f6a587407d0,00b628a0-506b-444e-8537-2dce9d7ceb8e,21,0.22,44.5,510.27
a6d20f48-0b03-4761-b533-3681284ac615,636ba483-ff5f-4966-ac3e-5dc270e65769,b1d911bd-e380-42fa-949c-1da1cbae4718,41,0.05,9.72,821.05
de1eaf6b-5385-4fe9-9739-1fc25d688be2,69a28405-67b9-4b25-9e71-b2599bd04559,e16cb0a3-c67a-4b32-ae51-8108c5d7a8a8,44,0.26,42.17,2890.29
61f79be0-9802-432c-8115-8b2e4e8d99f2,c1ef6704-4848-4a33-9f68-e166c8aa9951,5b908808-c2df-42b3-8f5e-6958c3361c25,37,0.17,20.93,1625.85
821bd00c-6600-43b9-a6e8-8848e5b0227e,30971b6a-b38f-4010-bc91-2f27494ddddf,0f833f49-8b22-4a41-acb2-a2405a48d34e,21,0.08,39.01,1065.21
ea590f83-1d2e-4095-957b-36baf14d382a,50a1541e-2826-4325-aeb7-89898d3809bb,9f11f15e-ae25-44fc-8926-a0961c9fcc41,17,0.11,30.1,1442.13
1f10c047-0a81-4425-a3e2-c64797a01f1a,bf013fcc-b6ba-4f72-8fe6-a8c018269eac,56f69007-946d-4d89-be66-b5e4d28dfe55,9,0.01,46.44,889.97
df1f324d-bd5e-4864-a1a3-bbb298d2f058,ec8f5740-18e2-415f-bc16-ad11d718970c,92d50b16-e417-45b7-8502-35fcc116fa4c,24,0.19,28.83,795.97
a59f09e4-01f8-43e3-b90e-03064d0cdebe,290f5d16-9652-4c6c-bd40-6eb29bd932d8,151ab663-54b3-46eb-9b5d-5de90d075bc5,34,0.19,28.2,979.96
8333ae80-8226-449f-94ea-8d1cb2808c8e,8dfdcf7f-ac29-4ec3-9beb-1680162d6701,814ec8a2-feaa-4eaa-a96d-8264ed89923a,2,0.09,26.46,44.73
1cf0f572-1f84-4504-ab54-8571204911d6,7c0c4e8a-717d-42da-9fdc-f951fae2505d,38075da5-8c8c-48eb-b9a6-7fe100d1141c,3,0.15,25.69,280.16
c2eb6140-8b4a-45b3-bda5-784bc89e79d4,876d5e62-8526-43e4-9e7a-21a7a8489ea3,574f993b-8b57-45c8-bdbd-a3cc5889573a,38,0.01,37.77,3152.26
e27071b8-e2c3-449b-b191-d363c35f3123,6f312fe2-a365-4db9-b2b9-685ffdbf90c7,9a9ad8f1-cc16-4dc4-98b3-92d880452c37,21,0.28,40.39,1855.39
c327449a-7202-402e-a25d-26b8e37e613b,303c4d30-6a34-424e-874a-ae08ce1fe999,b04c38af-f380-408d-8704-50bb9f3eba53,36,0.09,34.55,3064.77
5368a11a-26b2-4c7f-95d4-f678316f1b4c,2a9b6221-1a97-4237-883c-cf3418a91e1e,137c3bcb-2f33-4df1-bda4-1361044c216b,5,0.1,9.28,112.65
df7ac0ac-fa21-4c70-ac7b-52981fe981e6,635044a2-b438-4d2e-9543-1d4f570757e0,cd7f0b3d-b452-4856-a921-049a2678a0bd,13,0.09,17.78,272.77
b1cb0d30-1f90-4608-87b7-b6885eaafd92,a6255dc9-57a5-4019-b11a-198f02e316b1,2ff8c216-8f55-4ef4-858b-1e50c27ea4c9,29,0.05,39.01,2550.43
10069169-cd96-4d0e-ab41-c5b3273c35df,fb87a88d-561b-4de6-ad09-29302d2f306b,12f23699-5c09-4851-bb46-25fd47d3fa55,32,0.0,40.97,1445.5
febe80eb-ca5e-4b00-8dfb-87c772af5edd,39816b3f-7867-4666-8c42-770f9a0fdb0b,c4d79d12-f446-428c-ab10-514889c7b2a9,11,0.07,45.98,550.04
7ef64b83-ef93-4d30-a946-3347c278a25a,0044a03a-466a-4927-bddd-ea7fcdb8f329,3ebaede3-ac98-4ca2-96d8-310943769369,31,0.02,30.84,1440.19
703d1ffa-8932-4599-afb3-5e38102bf01c,2adab0f1-8399-4259-b488-c55cd4d0ad87,2d72c2c2-28e2-4ed6-a28d-7de78a2e66be,18,0.18,22.75,1113.82
3752635d-69bf-4489-bcde-bbefb9ab4f1f,364de391-64c7-413b-9fc0-fc27bfc8304c,840dfb56-c5e4-4116-b3e0-ac624683a0f6,35,0.22,25.66,3068.65
3a376f07-7eb5-41cc-8075-8a36bccc336f,14b62a80-d480-4385-a703-40380a0f9461,f09fcbe7-07c4-42f9-912a-508c9e79fb67,26,0.29,14.15,1561.53
a57cebb7-c8c0-40c5-89aa-efb2951c87b9,613991fc-498d-4eed-9da7-30050c74d6fa,50091d7b-8f0a-4922-b79c-6455b0f787ad,2,0.28,9.02,98.41
7d20aa28-56f5-4a0a-8670-bd7ad7be0aad,ee3e70ea-ddb5-4e7d-a74a-9127418b7780,39a0abad-341b-493f-ba12-9743bf4600f2,18,0.26,41.87,222.16
0dbe80e1-51a5-423c-a3e0-eec3ae33da57,f5f09fcc-7863-439f-b349-b669e922df00,70ede648-1cae-4a96-9824-6f3829b01d5b,12,0.18,11.44,1066.39
3d5b2d21-4dd8-4e3c-bd7e-3fe2f0b93195,364de391-64c7-413b-9fc0-fc27bfc8304c,2e6091e1-b7df-4ada-87c4-99ba34b923b8,6,0.2,15.99,519.85
36cc4834-f002-43e5-9d8a-2830b19b31d3,2197ae68-0442-4a81-937f-9899758c46a9,b4cbf507-1c75-4bf0-8d06-e341dc113aa2,45,0.0,15.32,832.24
d7f92c15-274d-4db6-ab54-4ca169b0e896,8abe123b-cecc-4371-814d-33a96c225c89,b8d72c69-54b8-477c-921f-86feafd09b4c,6,0.23,33.56,318.33
38102f85-679b-4119-a4e6-e10c2ae0a3a1,14b62a80-d480-4385-a703-40380a0f9461,2ba9f58b-9eac-4410-97a4-72a326a7415f,33,0.29,43.46,1097.63
59eaf097-9c0a-485a-ba39-9395948ff5c3,0e5e77dd-7a90-468a-b371-a84e78aab9ba,47d20dff-caa9-4195-b323-1071dcaee239,30,0.14,32.56,1989.54
1f63c9bf-1378-466f-a9ff-21b66a5f0116,ee3e70ea-ddb5-4e7d-a74a-9127418b7780,a8aa1025-e4e2-430b-9b6c-e622467b9214,45,0.1,12.38,2658.06
654087ef-f313-40dd-bf31-8622a1c7d42f,de28574d-66b0-49a0-83c0-ab6b27370ad9,08ea9e5f-2a1b-4500-9e86-429b78a5de0d,34,0.04,19.84,2913.94
1f10c047-0a81-4425-a3e2-c64797a01f1a,b6ec039f-d20a-4d85-9dac-7d247fd3b9b9,54770dda-efb2-40f0-9eef-6620f112e1b0,48,0.2,46.67,3332.09
4a953c86-5ca6-4188-a242-910b9c9385f9,ad0dc3f6-8f15-4876-8656-5e46b4405e05,b1aee11c-a74c-4b12-8fd2-5f11c911d33c,24,0.06,31.3,921.97
87529993-c68e-465c-a9e5-ae43eae112b1,b846751a-c45a-45a3-943e-70ca11b71f87,7d4ef063-18ef-48f3-88f4-fc026528daf4,34,0.24,12.65,2104.55
a28083d2-b00c-4e9b-9603-1c170cce72d3,052ee981-4e09-4e63-8a07-55149e400879,8c7f83e8-92c4-44ea-880d-b4bd9169ed07,14,0.27,40.39,1377.48
6acff74b-02eb-4891-8f3e-2dfd3eff3b0f,a0cf9270-b708-44c5-b7ed-d2776493112a,a0ec646d-d598-4e3f-ba00-b89d1462744e,50,0.25,45.17,1209.96
33070bf8-3fbf-44d4-afe9-700f17208cb5,ed57089b-ca58-4855-968a-0ca229ed97c9,d9ab93ff-1f46-4260-8840-c9be35b2f43d,19,0.26,25.68,497.53
0f643116-6083-4fc6-81ed-deda8d9ac038,d08fced3-59b9-4fda-930a-7c97607ebba4,e505cf7f-6061-4fd4-a3d3-6e9be55ee0a3,45,0.16,38.7,3089.91
bc7e236c-f062-4547-b8c1-3b86bae01e10,2d54c7aa-f85c-4eb2-bba4-045d2067fca8,c9a61622-9393-4586-8841-44323098cec8,6,0.25,35.39,90.99
ab2d64cb-f35c-4b1d-a69f-5958c741926e,4971e21c-4800-49de-85c8-ce6a6ca2961b,e692fd02-6f4b-4958-84db-23eadabab0e0,30,0.24,12.94,1614.67
461bc826-55a5-4bc5-97ee-6c9227e857a5,73b38262-c005-4067-9090-87548152435b,f351ceb4-62ef-4489-97ab-3d062b55d200,6,0.0,32.22,289.06
9a7b8b81-a601-419a-a92b-7a7074b37a05,7b7a3fcc-0693-4d71-8f16-7f374ef6a9fe,d31b12c5-3053-499f-8c52-d1b13d0cc7eb,2,0.12,12.81,72.59
bf7acc1e-9c94-413d-a4df-b1465f6efe61,c565d847-696e-4ae9-b289-c404549a851b,e5f3d0ab-2b22-4592-8f62-a4e1e6cd2a6f,18,0.15,38.62,561.58
67d94623-c4b2-4b9e-a6c4-c3c69f72eba3,43d9f671-bdef-44b4-a300-eb4903dc1b9b,3125a405-d8bf-44e3-8f94-e830af9dee0f,23,0.16,25.58,892.75
0962a9f5-5eec-4e52-831d-e07a23bb8478,dbde3d32-cdc3-458f-a78a-9268816ab4a5,5c0a13d7-d37e-4673-8974-c337463d22c1,3,0.27,19.77,108.37
fdc5cd31-646c-4554-8393-496e95c55920,9be210e3-74de-4d3d-9ccb-ed108cf7b857,8d9c257e-f03b-435a-a017-1995a3cb7c63,1,0.21,7.77,44.85
9a7b8b81-a601-419a-a92b-7a7074b37a05,2262086a-67c9-48df-ae15-fd34a9de6193,3a43578d-6ad2-40a5-a9fb-4dfa4bffd22f,48,0.08,26.08,3054.61
88d5a686-1382-4dd0-ae92-3eedd8955afe,293f9e18-f156-48c8-8dc2-d71a743ae6f8,df8dac36-8379-4fe6-9d26-80fbdf1ed56c,12,0.22,22.17,310.35
5a0644e6-5c96-4dcf-8684-aab2e2b97dfe,81ddfde8-5355-4f0a-ada1-c88fe3611a34,2127a686-754b-4740-b7d3-a159cfe3ff08,41,0.21,15.04,2908.43
3f4e3084-42f5-4d91-b228-de53bdecdda9,be8a131c-25c1-43b3-a083-3498e41f202a,b84615c1-8174-46a8-ab9a-6eb02755e814,4,0.17,24.0,46.24
22afd779-587e-43df-ac48-30e961fdc03e,7098edfa-e7ed-4072-aa1c-b4b1b5c75f2a,d2fa3703-516e-4452-a8bd-8d4018527f8f,32,0.18,41.45,820.61
ff7c8353-8585-41e7-912d-65b5620e2158,5b717df3-5485-4104-b378-97de88c484fa,fb8eef2d-1ad8-450b-870b-373321007797,29,0.12,19.17,1376.79
7549339c-f169-4cc1-a743-d9c09e7cf0a4,0ae5023a-6656-42bb-88ba-972c54398e43,bf062556-f2a5-4e19-9b54-8c957477091a,33,0.12,48.44,2041.27
9a7b8b81-a601-419a-a92b-7a7074b37a05,fdd4286f-ac45-4b3d-8a1b-2a5041faad4e,9753965b-e11b-4eb3-a941-f8e710823036,45,0.23,45.51,3837.18
f386de30-0e7a-4883-850a-b631d2284bd2,27e187c7-198e-46dc-9527-c98a7e941422,b8fdb52f-b4cd-43f0-9225-374e661acd42,38,0.19,10.46,973.36
0140a187-aeaf-415d-b749-4e5fcdb637cc,198ace2e-2e2e-4e17-8218-e365668607ce,d968c9f5-28e2-4dfb-a0b2-18e3959ebbcc,1,0.27,37.4,45.67
d3089231-be32-4a6f-b917-9ce36b32ac9c,535fc4ef-f98e-4611-aefd-2c0d74f27b86,c9a61622-9393-4586-8841-44323098cec8,2,0.03,10.09,23.1
b191c5ec-fd09-4bea-9c5c-b51374576990,25dc4f24-c6e1-40e7-84ef-f296724e6aa8,d5ce79cf-9014-4c3c-ba18-57b4789fb93d,15,0.3,35.18,1382.11
907b4c18-d618-4f83-9fd6-e161d087ae9f,6599177a-8a0a-4879-a7d3-16c9cdd136c1,aea1a07c-a0c5-4fa5-b9d0-3eb4a92258db,18,0.06,40.85,1024.97
06121a04-7042-4792-ac35-19f41946e8cf,5a6be236-c650-418f-998f-8640b42c633d,38075da5-8c8c-48eb-b9a6-7fe100d1141c,48,0.06,16.24,3198.24
8838b7cf-5fe0-4b69-9def-0edf3fe2858d,548f15c1-bbec-4b96-aa42-abbb93868693,ac68a3e8-8ee6-414f-bb65-2635d04b3f84,23,0.04,10.85,792.96
e99aeb88-debf-4140-ba89-0b1c68d1027c,83950af3-ae2e-4887-9423-52086a3b4d4e,70940563-9418-456e-8fa5-133eec9534df,16,0.11,21.64,672.2
4fcbf7c9-7dbb-49b1-82bb-771c61d87591,5258818d-bda5-42cc-a573-aa4fcb99fc5a,10807e11-f19c-40f6-a272-a9d8a83ba4d9,33,0.14,31.76,2529.64
df5419b4-f2a9-4a44-9977-c69c325fc920,6124b80c-eb00-4850-8882-64c1180087c6,7262acc3-7fd9-4cd5-8d7c-87a9d5557ebd,10,0.17,13.76,579.94
fad80e37-9458-43eb-b540-6cc63583d55b,fe7e7f60-20a1-4737-9663-286d12e60491,c6fb9fbb-f74b-419b-855d-c39af14c9e31,50,0.23,22.88,2386.04
fb5ea175-ddd8-4a55-9554-445f5f110b1c,a59f0f1e-ecec-4ba1-b09d-2495e1a6d972,4c6f52cd-1782-4a5e-8420-c69197626fa2,15,0.25,40.33,737.2
6f244c38-7f84-43c4-86a5-8655ffc8038c,9ff3b33b-93a2-4a94-bab5-b26b0a8d9354,45ad338d-c143-4737-9469-a61437df41e5,34,0.3,45.75,1760.04
fa26354e-ca75-46cd-a8da-e4d32e9ad336,5c1b7b39-2593-4da1-935a-45c4541f045a,358b29ef-f23c-4021-bcee-cb42a6cf956a,2,0.07,21.99,115.68
907b4c18-d618-4f83-9fd6-e161d087ae9f,7259f0c1-6adc-4a4c-9aa2-dd7d23174281,b01a15d4-d495-45dd-83f3-73e9d13897fe,32,0.05,43.63,1890.3
59eaf097-9c0a-485a-ba39-9395948ff5c3,009c1620-ff7c-44a3-9159-198f8a6f0498,70ede648-1cae-4a96-9824-6f3829b01d5b,22,0.08,30.01,1282.51
e73a0ea9-fe6f-409a-a072-f0bb238a588b,ea967c49-6623-4006-88e3-71abe81d3a0b,026b3dab-fd87-42c2-81a6-f7296277cdb6,27,0.02,15.11,2109.1
45c9cbe3-f42f-4e78-b315-8b86b2f83136,7113c4d5-e957-4366-b71b-a6a90295754f,b8b306ef-d6a3-4628-a798-d8af49c72985,41,0.24,49.62,2413.87
d518f43c-eccb-4aed-a88e-70fc7f32d0d5,acc626fc-fe54-44eb-95d1-b6c2ebee08bc,321bda4d-8feb-44d9-b49b-d728b9ed51a3,17,0.0,21.08,374.7
fa98c4d3-bb14-42d7-821c-12d1cf2b782e,3486a1b4-ed54-46c4-b5ae-5bb42c862f38,0d5459c0-26df-4b69-8862-69e7f4569304,47,0.25,30.14,2747.0
0b941691-ff12-4d23-8da8-db7e73376fae,123937f1-3d50-4513-9b9d-9c785005af61,e94e5e6a-3500-4ecb-aedf-a4ddd8f855c4,47,0.22,22.95,2401.01
0990568a-9b57-475a-a8d1-8b454f5a316c,47f79a8c-e6e9-421b-991c-ba9c21bb4cfc,89af4c14-16c9-44e2-8ca6-9fa0237defae,14,0.14,42.32,259.29
17f2d47f-c366-4b97-8424-ff5d90dd1cdf,85ba6ea3-6891-4266-87fa-61cf9a6fd2ac,5eff0158-7713-4f91-86f7-2e20cb3369c9,6,0.12,25.81,60.47
12d8feb0-86c0-4985-9f46-34efb7508f5a,52b3527d-8d69-4386-b1f4-cc20f06fd9d4,f7887fa1-798a-4092-8843-ade05546d9d1,28,0.02,13.19,1767.14
545fb806-1e7b-4885-913f-d6ecce0b4fd1,adc4acaa-c17c-47af-835d-b03d1f126226,ca491714-913e-4288-ac83-35f34de9eee5,22,0.03,20.56,1680.04
aafee9fa-ae56-4302-95a2-cf736570472c,4a14f0bc-6423-4fba-abff-6c56935fe424,daa3ae55-34f8-43ce-92aa-913d37da247a,45,0.26,11.57,1230.14
e74429ab-094b-46a4-896e-f4137dbfc320,1df2c9c4-2ee7-42ee-b33e-d942a545515f,8669f3c8-e08e-4c08-bbd6-e724b06fa218,3,0.3,44.29,299.9
703d1ffa-8932-4599-afb3-5e38102bf01c,fba9e9b6-750d-46c1-919a-09af9812da41,87b8fff8-493a-43b8-9884-c23db2439c3d,49,0.24,35.15,711.2
