Order_ID,Customer_ID,PaymentMethod,DeliveryStatus
feb2b8d9-f4ba-4e2e-bd21-36d41a970a20,cfbd4a3b-c081-4cfc-967d-3a9b3de4ac64,PayPal,Delivered
3756c856-b698-4b31-822e-1103eda9a6f0,117091e5-3a09-4ae0-adb9-34eed5f93d72,Cash,Shipped
721c8f98-7d48-48e3-96ec-4e840d439a2f,4ae3cace-7f08-4dd5-8294-405c49680134,Credit Card,Shipped
33070bf8-3fbf-44d4-afe9-700f17208cb5,0a730818-de30-4660-897e-092504a29f77,Debit Card,Returned
66c597c5-312b-4ff2-beda-55918e524f0a,dd5d8718-8d44-4c1f-8861-610eed2d423c,Cash,Returned
3714c107-6bb7-44cc-8613-6601d908ecf3,c9c7e487-733f-4b84-9e2d-530b6b1f4e1b,Credit Card,Shipped
2bad22c8-b5ab-424d-81bd-dea5f9032864,a2fd150e-938c-446d-b213-646d5c9b3de3,Credit Card,Shipped
53a985dc-8ad6-4013-8a2a-67aa3bd86030,0dc4b973-c490-46aa-9275-87b1f27194f3,Cash,Pending
09a8ccf6-5b25-4de9-bd83-1653216648bd,80867e0a-7a33-435b-be72-34f2fce803f4,PayPal,Pending
bdbd7d96-4b36-43fc-84b0-9988174e3583,a89b9b8d-3d61-4639-a416-c19f9462204f,Debit Card,Delivered
4577a507-73bb-4f5b-92f3-030ce7e5c91b,df8dac36-8379-4fe6-9d26-80fbdf1ed56c,Cash,Shipped
3ab2b2cf-1726-4c35-971b-52615b84f8b7,4ddc9063-600c-4917-b24e-35a4ab02d869,Cash,Delivered
4f460741-efa5-4055-8755-cfcdd454c975,aee9a109-7223-49fd-bf34-3930609dce81,Credit Card,Shipped
17efea16-f258-47b8-a586-fc22eec85f5f,5018ccc3-1249-4687-9d79-9a95c3aefb3e,Credit Card,Shipped
6bd23531-b5b8-4c9b-b7f8-2c746de18808,5eee3356-4a71-4a70-ace2-54e93d7febc2,Cash,Returned
ff7c8353-8585-41e7-912d-65b5620e2158,5d02df7b-5e05-441e-867d-72cf3d77a2f8,Cash,Returned
fc65b211-8188-4966-a05b-68d5c6ffda68,ca6a09ab-7580-449e-b0ff-d989d33432a1,Debit Card,Delivered
5bbe2526-fb60-47a8-8288-f687a578570e,6dd42e9c-3571-4740-b931-603ba2b7f91c,Cash,Shipped
665c07c6-a849-42c6-a5a0-5dc2ab9d6eed,04920d86-c5cd-4a49-9cb9-4504bb15776c,PayPal,Returned
3708d476-addf-46ac-b79c-304bc0a9336e,32466d04-c4e4-4311-8e63-1cec369654fb,PayPal,Returned
91fa9cb3-4fab-4251-8e49-8e456ae472fc,3fa978a0-6791-4440-96ea-f6c062f87e49,Cash,Pending
7438d1df-2cfa-4dbf-aafd-36e4cdd55089,c2186265-5dfc-4055-a075-c7aed46e4505,Debit Card,Returned
4d6af34b-1c8e-4b63-a701-dfab30b98a02,297fb7aa-f43f-43da-916a-562c09abf736,Cash,Shipped
5ba51863-0c15-4311-98fd-df5cf3bd2235,8649aead-5cb6-410e-83c6-d5fcfceee6ca,PayPal,Delivered
d1ab7e6f-3b78-4ee0-9176-23504ea040dd,2b485dab-be21-4120-923f-15ee4fa4e115,Debit Card,Returned
26d48723-5b95-4997-9c97-a5ada8e7b99f,e7e0a1f2-9277-4a5e-b067-3624ccdb5479,PayPal,Returned
fd56f99a-39e4-4abe-a348-b9b8abd99700,47cfb209-280a-41e5-aee1-81e1ee98d1f8,Cash,Delivered
9e9499f0-b9cb-4533-aead-b9236b85cc63,2dcf9326-ee83-45d1-a85c-8cb1ca984d15,Debit Card,Shipped
8e0ab427-5231-4dc3-ba44-5b7409367fc1,b47f38d9-1615-4b32-8ae3-11cd2a7f708a,PayPal,Returned
69c2b5d5-c9a0-446a-9fad-e20ceaada84c,090d411f-8aa6-43ba-9870-58ae990ef894,PayPal,Pending
3298a1b7-8a55-4383-b7a4-8aaa7aa49832,bf089a2b-8441-449d-a9b5-0575b92bd2b8,PayPal,Delivered
f9edd48f-95f4-4091-9e47-155c521aa425,0b4eedc6-bf01-4170-b4d4-d9202010694d,PayPal,Returned
018efaee-d4fe-409f-a067-a59d57e741b8,ea4a4233-107c-43b6-8380-c15e87386500,Debit Card,Shipped
16104235-40ce-4d00-9549-2df0df582d0b,ecb163fe-a981-49de-b339-e021b1128a87,PayPal,Returned
3fadc5d4-c7e5-4fb7-809b-cee6149b8333,d019836b-a793-4978-884b-fd78f0a7568c,Debit Card,Delivered
5368a11a-26b2-4c7f-95d4-f678316f1b4c,1a6ca8c2-e7e9-483e-8a67-224faebe39a7,Cash,Pending
013997ed-2697-4b73-8637-ae8c4e02f789,bbd0e9ba-5c67-4787-9237-4756a088fb5f,Credit Card,Pending
f9040abc-2872-40da-8641-06541f6817fd,be3345cc-8e94-4990-9d7b-c21bc9c78f69,PayPal,Delivered
a5cb2833-a219-4573-a20c-f6cbe31947f1,117091e5-3a09-4ae0-adb9-34eed5f93d72,Credit Card,Returned
029c8171-c106-4dc9-bbdd-bde9cd7c5584,7e45832c-bba8-415d-88f5-a1d0e30618af,Debit Card,Returned
3752635d-69bf-4489-bcde-bbefb9ab4f1f,9c5b6111-b06e-4228-82ba-df55b4264280,Credit Card,Delivered
54b6fca4-6a8c-4361-9431-d50a7b11ec96,dd5d8718-8d44-4c1f-8861-610eed2d423c,Cash,Delivered
8b886652-ff71-4968-b7e9-4c8ecda9689e,a0ec646d-d598-4e3f-ba00-b89d1462744e,Debit Card,Shipped
bae8c3ae-82c1-46e9-a16d-434d17dd4672,766fdfde-9d3d-439e-b519-b24340ec5552,Cash,Pending
cc0552ac-671f-4ee7-968b-fb6ff31b0322,ed14d2a3-b56a-4fc9-b98a-31710c56aed5,PayPal,Shipped
03ede888-18de-4f42-81e8-214d1d82aaf4,33fa74b1-9729-47cd-9f4b-64693eba1340,Credit Card,Delivered
e99aeb88-debf-4140-ba89-0b1c68d1027c,e4531212-6f64-4cca-aa4d-29eed0926892,Debit Card,Pending
89c96efc-514b-47f7-982a-3e6a5a0c36b0,1c56656c-0703-4ed2-aef5-d9406c06b914,Debit Card,Returned
fa98c4d3-bb14-42d7-821c-12d1cf2b782e,7f4a9cf6-df94-4b81-a9b5-3a9010a7cf26,Debit Card,Shipped
857108bd-1bff-4812-9278-14d1c6fe0650,eea095a6-ee48-4ef7-bb4f-0aa0a9e2c8b6,PayPal,Delivered
367103dc-cba4-4ffb-be85-f620349460ac,8669f3c8-e08e-4c08-bbd6-e724b06fa218,Cash,Pending
baa9e2b1-785a-41c7-89e8-f05cd5faadc2,5018ccc3-1249-4687-9d79-9a95c3aefb3e,Credit Card,Shipped
fb5a8912-17d8-4e73-9991-2b51174663db,d1f4773c-f7a0-4721-beb5-7217bfa6de1d,Credit Card,Pending
de8999a8-4bf0-4904-a88a-3306351ef7cb,fcf3bc83-b22e-4c60-97bf-e3bfa42b6cd5,PayPal,Delivered
104e7e0c-1e07-4af1-8a1b-8b9b83630d95,8d760254-e6de-48ae-9070-d8503ec03330,Debit Card,Delivered
1f50b7f2-fe30-4251-88ea-0ac7b849de6e,925af429-2c8c-43db-a855-1d49afeb59b1,Cash,Returned
8333ae80-8226-449f-94ea-8d1cb2808c8e,fffaf941-7b83-466e-aa3e-9f9612112de0,Credit Card,Delivered
e2d674de-2225-4acc-b09e-09a564c9f9d6,080adce4-c5ec-4339-8daf-b0cda18e8407,Credit Card,Shipped
d0db4353-893e-4ef4-9df8-f5c7480a1ecf,fae190a1-0e41-4859-b189-28e4eabfca49,Credit Card,Returned
95e694aa-9b2a-4280-aa44-71eafd056fec,9a507c60-26c3-40ed-8d32-7cf3d0c97825,Debit Card,Pending
29525659-2fe4-41b8-beac-0f7996293449,2e8cbc6e-78c6-4101-9e59-c1c91ce2bc80,Cash,Delivered
facb3e7d-b595-484c-bb0a-ec3831946836,ca45810a-e487-4b7b-af2d-8d1dc145a4d0,Credit Card,Returned
c8e0abb1-2cbb-461b-a33b-24e303dfabe1,2365b1fe-d65f-4f5a-b4f0-fb22502d8819,Debit Card,Pending
a8fe12b9-f761-4d93-906e-a74e211d56b2,df901f44-bc37-4fff-9343-6ca7adeaf0ba,Debit Card,Pending
5c84cda5-6836-4bf4-af6a-6b35fdae82e9,8be126a1-dd53-4b6d-8284-60b55feb2994,Cash,Shipped
4d49412f-c237-4b56-9440-1d67c21e1afc,950875b8-d7ae-4f98-b1e4-7088d2271113,Credit Card,Delivered
8ff9ce88-3b4a-4d22-9e6c-2c289ab31da3,244b3a49-9f56-401a-9271-e44c53de4674,Debit Card,Pending
ee153249-6dd1-4d08-aeab-0bc8e52f0767,a87e0ac5-990a-488a-8f3b-abb12e5d9b9e,Cash,Shipped
6a38be19-0a54-401a-b0e1-2cdc8dea3b30,18400134-8fe1-43d8-bfc2-8042bcb8ce10,Cash,Returned
cd9bb68c-0939-4ae9-aaa9-b74053b6612c,c2372cd5-ace2-418a-82e8-913ec3b6e718,Debit Card,Delivered
3da982b1-9933-4c48-ad8b-5e9ce9c52b46,005263ad-ea4f-40f9-b878-fb51d3b3a011,Credit Card,Returned
ce0c0368-1261-4dc7-9da0-6c68f19e734d,3ee10094-51b4-40a4-824f-213f0b6b4046,Credit Card,Pending
d290f6a0-dfb4-42a1-8f4b-e18e866b9097,f7f384ee-e5f1-428e-96cd-581ff8de3d26,Debit Card,Returned
d99d2db1-018f-4254-9c82-f7550dbf66ba,8482c011-6739-43cb-b341-f8a70eed4612,PayPal,Pending
636525ba-0a1f-4e59-afeb-b86cd3e508be,842b6196-e643-459b-8445-1365f6917189,Credit Card,Shipped
bc7e236c-f062-4547-b8c1-3b86bae01e10,9a9ad8f1-cc16-4dc4-98b3-92d880452c37,Debit Card,Delivered
00fbb34b-52c2-4776-9efe-3e08ab9128ed,345bf917-6444-420d-bd7f-2189539216ea,PayPal,Delivered
7c8edd7a-5257-4a10-944a-982f863cab63,8c7f83e8-92c4-44ea-880d-b4bd9169ed07,Debit Card,Pending
85534742-11bb-4a86-b8e6-918f5c7c5bd0,b7ba337a-1b76-45d8-ab20-ee373368ef02,Cash,Shipped
69e79d04-f5bc-4c01-8c42-df8ffa89a2a1,0dc4b973-c490-46aa-9275-87b1f27194f3,PayPal,Delivered
5756c53f-e337-4998-ae25-19334f9f9dfe,151ab663-54b3-46eb-9b5d-5de90d075bc5,Cash,Returned
0605f91a-0ce1-4f76-8c6b-d2f944e226db,826c44fd-6a20-43f8-8a0f-7324ae17928b,Credit Card,Returned
ff04d883-2775-4280-a482-56cf1739dc81,ac9026bf-17db-4515-81f2-110db0ab14c8,Cash,Delivered
3e9ae786-ce71-4a46-9c2b-dc36ca4bc9c8,1ac1e59f-1d53-43be-9262-114d815e476c,Cash,Pending
dcb4b6cc-398d-4488-9441-455d87d9e5ad,7d6d10bf-b8ef-4488-81dc-86c4fbcdc016,Credit Card,Delivered
7631c3e5-42b3-4bf9-be6f-79f539fe3d06,2454524d-fcb0-4f35-a085-f482d19f1b81,Cash,Pending
c9b64fac-52be-4542-a2f4-b23777c5821b,0399561a-658c-43fb-bc73-16b47c50b91b,Debit Card,Returned
521f605f-4850-4bed-a0ab-025ab279460e,a667838e-e9ce-4062-af9a-0cd505ed1fc5,Debit Card,Shipped
8dd83401-cad8-48c3-86f3-75b447a6be8a,b022b631-f1a0-428b-8a0a-c446254aa3e7,Debit Card,Pending
7b5d7889-43ba-42c4-b604-2a434a1cff1f,df77e0e9-7230-4442-878f-dc66a997a1e1,Credit Card,Shipped
a6f581be-8d5d-40f6-a20f-9d5fde158572,cfbd4a3b-c081-4cfc-967d-3a9b3de4ac64,Cash,Pending
0de06b96-817b-45be-92dd-dab3ab392df3,d01614d0-b05a-46a9-a231-103e23d6e9c7,Debit Card,Shipped
f16c430d-c025-41f5-910e-74d3fd065efb,ae317b09-8ef0-4b00-bf9e-1db6c3c7c1c4,PayPal,Pending
a2b59028-81d5-48a1-9cd9-5fb70e935482,5d1b7119-983a-4b76-8a85-d06054e93544,Cash,Returned
7eb9bd62-9745-4094-8c1b-c01e95e2965a,5b5ddf57-32a0-4f05-af78-ab3b4f38b4b8,Cash,Shipped
6fca123c-3559-4877-9bfc-99315be5524a,62bc935f-ef4b-4d09-ad17-9bbcef8d0223,Cash,Pending
67ee40e4-0c17-41fa-a3a2-e206fd0c560c,852da01d-1ade-44a8-a651-799ea70b512d,Debit Card,Pending
d518f43c-eccb-4aed-a88e-70fc7f32d0d5,fd8353cb-b3e4-493e-80e7-418a798ffaf4,PayPal,Pending
d2946271-6979-45e4-b88d-29e65280688e,7d37599e-ee90-446d-a4c7-034e0211239a,Cash,Returned
c2eb6140-8b4a-45b3-bda5-784bc89e79d4,000a7d95-8633-454b-9803-b37d76832250,PayPal,Delivered
57a0f624-8e78-4ab4-939f-c9ffceb7fab7,837f7813-b945-41ca-9d97-c875c98956c5,Debit Card,Pending
6497994e-588f-4eee-ad3d-d9106fd334b1,bdc5f7e5-4b9c-4f01-85ab-a694f0a223aa,PayPal,Delivered
005285cd-f7c7-467f-8e71-88b6f3f8cddf,b2526254-29f3-4598-ab37-61f125eb4578,Credit Card,Delivered
d17495dc-1513-4390-9f40-a4c1512271b5,f62744b6-d570-4261-b9a9-b80d86389564,Debit Card,Pending
19ec77a3-c49b-425f-b8ea-675cd7e75726,023cd098-024e-4b7a-96f1-0087aca97275,Credit Card,Shipped
3091689b-da6c-4c82-8dfe-b7a4828edfe8,a0ec646d-d598-4e3f-ba00-b89d1462744e,Debit Card,Delivered
759b0c59-4750-4690-87ca-e088729946bd,b6af3ac4-cd06-47a3-91b5-38efb333c75c,PayPal,Delivered
21b78c90-e2af-49e3-bcbc-3655d9429db0,0b4eedc6-bf01-4170-b4d4-d9202010694d,PayPal,Shipped
0bb17458-1179-44e1-bcf9-dbdda5bee353,d28cce6d-5333-4681-bcf1-101bc942077a,Credit Card,Returned
81961915-5253-4908-8eb6-c8c8c41524f4,b9b2afc7-c8db-4a4f-a58b-2f8ba805e16b,Cash,Returned
7a4c36dc-0813-481f-b170-4a8630d6ad1e,89d5515d-9cad-4bc2-9316-d3a5f5c5c84e,PayPal,Delivered
32fabae1-413c-4d29-92eb-a7a866b23d4c,9a3df77c-3877-4667-a335-6b0dca13f924,Credit Card,Returned
e8b712f8-0112-481e-8d82-b50a4e805499,de24814d-74f0-42e3-bb80-6a8d3e91b48c,Debit Card,Pending
4f3beddc-edb4-49e6-8d44-99dcbf2dd640,005263ad-ea4f-40f9-b878-fb51d3b3a011,PayPal,Pending
04ebbff7-3ef3-4a4a-8e26-a6cd88b2473c,950875b8-d7ae-4f98-b1e4-7088d2271113,Debit Card,Returned
bdc6c980-236f-45d5-a5f1-912e7ba841e2,2e4b6e18-affd-4c5f-9cca-9967678c99e2,Credit Card,Returned
c16f4ccb-eeca-4a66-9d7e-895abc517bfc,e6f5d363-6249-46d6-a946-05145a7d8273,Debit Card,Shipped
b1c0d437-4c9e-42d4-8f77-ec54a123bda0,a667838e-e9ce-4062-af9a-0cd505ed1fc5,Credit Card,Shipped
034f366f-ee3c-4a60-935b-d98e315f06fa,dde1350a-d1c7-4e78-8b02-ecf1f6041820,Credit Card,Delivered
9c949e9b-6169-4b4d-b16f-1f7b316d881d,7a4b9529-fe80-4412-9808-ac5d1fb8a289,Credit Card,Shipped
c72ff1f0-ec5f-43c8-810c-3f60b1ddf81e,2ac47621-5470-4a64-b4cd-da448ac4983d,Cash,Returned
364526cd-6207-4e04-8c65-4061c02157a2,fedd9f05-bbff-41b2-873a-345f1289c202,Cash,Shipped
9f1b1de2-dd5e-4f2a-a132-772c2c6e3c89,826c44fd-6a20-43f8-8a0f-7324ae17928b,PayPal,Returned
4138484d-e1af-4736-a2d8-17e12ad29448,eef204c8-8811-4692-a45b-484e1f27c21f,PayPal,Delivered
a42e4c89-ccf8-48ed-be37-a49d4c241596,fb706ff6-ed76-4c5c-9aaa-14e9132457bf,Credit Card,Shipped
858cf6ad-238a-4d85-9098-be9a8fb32162,e8aea378-22ae-4369-aeb5-a856ed431daf,PayPal,Delivered
00af3217-4467-4914-9957-ca46301ad017,cfbd4a3b-c081-4cfc-967d-3a9b3de4ac64,Debit Card,Shipped
a547f72d-d48e-4930-93a7-e7389a756a2d,bf089a2b-8441-449d-a9b5-0575b92bd2b8,Cash,Returned
c725d802-e096-4b08-8022-a59efda826e2,ec6ceaa6-5d3e-4394-8199-5628f4c15729,Credit Card,Pending
9cdc7d2e-2352-44c2-b8b7-4949156aa50e,cf5dc647-34bc-4509-af7e-680907e77245,Cash,Shipped
8db8c5f3-7944-4088-abb1-0cf2b2f5538d,bf089a2b-8441-449d-a9b5-0575b92bd2b8,Credit Card,Returned
d9bfbd4c-5cef-4cd7-9fa2-8180c1a492fe,161a9fff-68d4-4db4-9422-2c48c9874bb6,Debit Card,Pending
234deba5-fd3f-480e-aa3a-c97ab1e562d1,13daeb24-2dc3-4601-8247-9e5472a0519c,Credit Card,Pending
8435ab58-719d-4fb6-93e8-5ff2d29be034,6130af04-40b7-48d7-a92f-565a1d4b71f5,Debit Card,Shipped
88974b3a-0800-4f6c-982f-193407cb9f74,e6a59edb-7b89-4f66-a7e0-2cd8b1f90c6c,Credit Card,Shipped
b4ddb294-7116-456e-a893-57628208cf2d,b42c62b3-ff0e-4cef-ab8b-38678c9fe44a,Cash,Delivered
8e834cf4-6ba6-4be9-84e7-65f789fd44eb,9e7f09a8-beb0-446d-8e20-beb3096f9e77,Credit Card,Shipped
68021d08-6c6b-4541-a60c-8c536d4d5c3f,4440be74-5cc1-44be-b7fc-8848bfa8fe7b,Cash,Delivered
e73a0ea9-fe6f-409a-a072-f0bb238a588b,df901f44-bc37-4fff-9343-6ca7adeaf0ba,PayPal,Shipped
fd108709-4eff-49a6-bd80-12cbef799708,d9321349-c3a2-4897-9603-ff04567d05dd,Cash,Returned
8782e209-e198-42db-8eaa-5de9739193a4,64449308-1948-4e50-aa71-d32a008f76fa,Credit Card,Shipped
054c799d-f651-4aef-914f-c4e5c40aea1d,1c56656c-0703-4ed2-aef5-d9406c06b914,PayPal,Shipped
b55ff01e-8d03-4f22-b50f-36a20cedec28,bdd9d521-5082-4272-be60-15a58a665b9e,Cash,Shipped
baf679e7-e5d2-47bc-bdd2-85955d617610,d5ce79cf-9014-4c3c-ba18-57b4789fb93d,Debit Card,Pending
8e396035-b6e1-41f0-acb1-f6c193d6453b,d5ce79cf-9014-4c3c-ba18-57b4789fb93d,Debit Card,Delivered
9df3932c-781b-4d03-bd1e-fd913c28a36a,4f1df101-6739-45ab-a1ca-47a097e82233,Credit Card,Shipped
e39250c4-c15c-4d1d-bc37-34d2b6d5ccd8,08ea9e5f-2a1b-4500-9e86-429b78a5de0d,PayPal,Delivered
9ab4a2c1-98a6-43b7-94d8-8418d3633334,f62744b6-d570-4261-b9a9-b80d86389564,Debit Card,Shipped
fb004c6b-c37a-4431-813a-119bd656c648,76648acb-50b4-48d1-b9e5-4e0328a7930d,PayPal,Returned
f7fc8b07-63e7-4716-a3ff-da6489c3e9e4,db44c0f3-c50c-4b96-849a-b336c829f9b4,Cash,Pending
ff5d5332-7f1f-417c-858e-621b9bfeb562,25f2547d-084e-4f7b-b1d7-05c8255019e7,Cash,Shipped
cb0c8d85-f4cd-4d4e-991c-8ff6107bf18f,79c855e2-e6e7-42b5-827f-6ea95c886c5b,PayPal,Delivered
401053b2-3ef9-410c-a628-48dc1b6f17a5,72b10ff6-93e1-45cc-8e6f-925a56d710c8,Cash,Delivered
f7ce05a6-14a7-4eb1-9431-005dd0799c9a,e3dcbc79-6182-4557-a62d-62d9ccd4b062,Debit Card,Pending
9064e7db-3314-4ee4-a1da-2601be6da683,40a216e8-25e5-419a-a7c3-5c64742dbd4e,PayPal,Delivered
1f9ecf6d-17b2-43f5-813e-5b311010c0d5,2dfdadc4-7b40-4dbd-8c3a-85ebb14ac9db,Cash,Pending
ca77c7d9-996d-47f1-b65c-4a656cee15a9,82c2332a-f6ae-402e-88c1-745a6deb59ab,Credit Card,Delivered
9ce840b2-750c-47b3-8a6e-b6c5068d6a35,c24a6dad-713a-4573-af69-6d78a697ac68,Cash,Pending
821bd00c-6600-43b9-a6e8-8848e5b0227e,9e71c664-93c9-4dcf-9374-abafc353192a,Debit Card,Pending
fa6da09f-92a4-4762-a2b0-b7e7c1b1a915,7bbeab94-b425-48c0-9eea-02a6f01726a2,Debit Card,Shipped
bc064a83-0089-4332-a721-a1f0bf33c156,21b4ba59-bc82-4e57-8e47-e6bfe0ca61b6,Credit Card,Delivered
7d6932c1-1ba3-4ca1-82a4-0f17c8175467,3c248bd7-15f4-4319-9dd2-a9ed3dea144b,Debit Card,Returned
398d2cbd-c791-45d4-aa04-1eb57a7ad77d,bdc5f7e5-4b9c-4f01-85ab-a694f0a223aa,Cash,Pending
06121a04-7042-4792-ac35-19f41946e8cf,a0ec646d-d598-4e3f-ba00-b89d1462744e,Credit Card,Delivered
68f4b9a7-4695-4e6d-b451-60d906f15f6e,b4cce962-9232-4516-8843-bdbb668132f1,Debit Card,Pending
4855265c-01da-41c1-9e43-a09c92d841e5,af4b24ac-9936-453f-a616-d5d0392ffd19,PayPal,Returned
7760fe0d-2e6d-4ff6-82c9-bd19dbbcaee1,953cca79-251e-43ec-a72d-c9c06493a76f,Credit Card,Delivered
00c27904-baa5-44cd-add6-5e8a1a2514b2,a357fff7-7cc5-4a80-a9f7-0fe2176f0207,PayPal,Pending
de4092af-5b0e-4f22-9bb0-478a6fa899d2,21f7f307-b350-4b4f-b378-631544f8422b,Credit Card,Pending
d6b3d203-d333-4409-a566-67704c554e6c,dda31ce7-9e7e-41ff-9256-3b563c96e182,Cash,Returned
3c4d0fea-67e1-4542-a6a2-3fcbd4cd8d1d,293414e0-2222-4662-b42c-29000da43d97,Debit Card,Returned
81561769-815e-4bab-81ef-7fdff9b8f170,97e22322-a15f-404a-9778-6308b7d862ab,PayPal,Shipped
b93b4cb2-6c7c-4d08-a912-7529ef33ac3a,fe25cff9-911d-4b86-bc6a-aff9982cda0d,Cash,Pending
8b8c1d37-64f5-4992-a3a1-f1faf2657fc2,4e8c8de9-bfd5-4526-b35d-cb3c2e28bfd3,PayPal,Pending
98870e5d-b62c-40bc-959d-2777039a0058,aca90765-7747-4de5-be46-d014cafbbd3d,PayPal,Shipped
67d94623-c4b2-4b9e-a6c4-c3c69f72eba3,ecd871a3-506d-4dc8-b0df-1387b69d1f44,PayPal,Pending
2b3535de-8bc6-4037-b62a-1aa33c33b679,2eddfb0b-fa08-4c24-aed3-6b3c8c1c38b7,PayPal,Returned
7e44f628-cd5f-4600-9c2b-05fbc6720621,ff3390c1-2990-4dac-aaba-c338c7fabfec,Credit Card,Pending
25f7cff7-c413-4418-bfc9-eeae81d4f799,2d8dc803-1822-4bed-9fd5-573aef3d713c,Credit Card,Delivered
abc34380-370e-45cb-808f-027032e4cfe5,b153fdc8-dcdf-4a2e-bde3-ce931e92493e,Cash,Returned
4578850f-d26d-48d0-9ed0-f2e414d42e1e,e3923b27-df03-4c52-803b-a874be50356b,PayPal,Pending
a6f20716-1c57-4cf7-9f06-cd9a6018faa9,9613f0ae-4c77-4a7a-b787-c87f837ab673,Credit Card,Delivered
8cf4082e-fcf9-4287-b244-5cc249bad2cc,7c74f987-b1bf-486f-a1dd-98c73b4c4815,Debit Card,Delivered
db8b64fc-9359-420d-968f-683f96abb6a4,4b476351-b298-4c58-844c-db7dd60b81c4,Credit Card,Shipped
c5516a89-2632-4e25-9041-b13f35c16836,0090837c-3e4a-49dc-82d1-01125c9a3caa,Debit Card,Shipped
f550c5aa-e5e3-4e35-ae74-658cc5009d88,f5b43382-0ea7-4f49-b154-f512e1e41d06,PayPal,Delivered
62a088fa-78f5-436a-857a-b61cae45bdcd,f34e25b2-43bc-4488-8303-2619278fa679,Credit Card,Returned
40bad8e7-e8ae-475c-b8e3-34374b3c08de,eb709d26-4293-46e6-a9b8-11388cc04764,Cash,Shipped
0ff2237c-0bce-488b-909c-9649f542e667,c0896722-8c40-42ef-a39f-42195459f19e,PayPal,Pending
320c1573-f7a8-465e-a2d8-cb3cbfcbe574,121854cb-54b6-43b8-900a-ae7b0d1d6741,Credit Card,Returned
703b6c45-9a56-4163-87de-c976fc353fda,a3cc5595-b128-4ce7-82a8-0758581f9b1b,Cash,Shipped
c280914d-d6ee-46e7-b388-5dae0a43063a,161a9fff-68d4-4db4-9422-2c48c9874bb6,Cash,Shipped
2e103a67-1210-4f90-bc16-58680407252c,db4cf112-6ddc-47ed-aee1-25552f1d54b2,Cash,Delivered
228138a8-ec29-4ff4-b5f5-a87f9042ef6e,a2d7f4a7-7988-45b2-bb96-616c61d3320a,Credit Card,Pending
4020c755-f30e-490d-925f-7c7e89bf32c0,8822de6b-d69d-4837-9c49-a50608f2e20e,PayPal,Shipped
0d02d4f8-3ca0-452b-b310-b6ccee14c835,47cfb209-280a-41e5-aee1-81e1ee98d1f8,Cash,Returned
53b10409-0753-4aea-9694-df4140680424,c5bdeafc-9f45-4c31-ba99-0a8131ff6ce9,Cash,Pending
681172bb-7b40-4374-880c-708498d50537,79c1710f-77fb-43e6-810f-4718c216e589,Credit Card,Pending
b0808dfa-e6bc-4dca-96ef-85c88b59e86f,a9649026-b48a-492a-bd15-2375270f1d30,Debit Card,Delivered
1da642d4-bf70-4997-aa74-8c78d47e1f8e,35390276-50ca-439d-a073-f04512ceef1f,PayPal,Returned
78ea17dd-ab7c-4f83-a408-44384d8da779,e5f3d0ab-2b22-4592-8f62-a4e1e6cd2a6f,Debit Card,Returned
5efc9880-a350-4fa1-a5f0-7ee2e7490ec9,51b0b5b6-d329-4882-a342-4b9d32f86cfb,PayPal,Pending
efdb7d8a-8baa-4eee-99f3-d753f9966dac,03f59f0c-150b-496e-a07e-cbf4d7931ffe,PayPal,Returned
efa9c61e-6fe6-4c95-a796-e47bd60bcaac,8122a234-37b6-499d-bf21-8e8e8eac6dbf,Cash,Delivered
76e71c62-09a9-4b66-887b-331a34386753,137c3bcb-2f33-4df1-bda4-1361044c216b,Debit Card,Delivered
f01f5b78-41ec-44d9-a319-c4abe83f38a8,df901f44-bc37-4fff-9343-6ca7adeaf0ba,PayPal,Shipped
19cc8ded-a9f5-4454-a81c-d692b48c81b8,8122a234-37b6-499d-bf21-8e8e8eac6dbf,Credit Card,Pending
9f0fffaf-5311-4d12-9a3a-2a471d2a6317,0cbeae31-c749-43d4-8138-33b776b1e138,Credit Card,Pending
07598430-d483-4467-8d4f-e7fa0201f3a0,031bdd43-aa41-44c5-81e3-0ec71f21a65c,Debit Card,Returned
94deeba3-bb8c-49f3-a899-2537e21692a8,2127a686-754b-4740-b7d3-a159cfe3ff08,Debit Card,Shipped
2997eb7d-9cd1-4e46-bcaa-ddf35931a00a,f01827c8-7044-434b-8fb9-39f46d47bcae,Credit Card,Returned
7f02c160-8fff-4a9d-a567-9452e7296ae1,d1f4773c-f7a0-4721-beb5-7217bfa6de1d,Cash,Shipped
a923fa8d-7ce4-46a9-a977-9516e61d092f,949f86cf-ccb2-4dea-8693-d75e18a8b639,Credit Card,Returned
88d5a686-1382-4dd0-ae92-3eedd8955afe,8822de6b-d69d-4837-9c49-a50608f2e20e,Debit Card,Returned
773f5970-acb6-41dd-9a5f-6a97bca0dd38,e3923b27-df03-4c52-803b-a874be50356b,PayPal,Delivered
dcdfe6db-3c3c-4bbf-84f9-963e337b0de4,117091e5-3a09-4ae0-adb9-34eed5f93d72,Cash,Delivered
391a73cb-2b45-4f3e-8b80-72320a60392e,4ef291a9-87fa-414b-b6ec-457e123cc389,Cash,Shipped
94df00c5-4e07-4f3d-808e-3905876e8f00,71144cfb-c589-4c59-8ac1-67707b1b501b,Cash,Pending
